"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"Tlk1",0.342102562995883,0.305621132440097,0.305621132440097,0.386154574405664,0.313191713294091,0.443976273809249,0.203747421626731,0.308393777588987,0.493900483937825,0.366542385413586,0.21441755605063,0.363115923422667,0.266040148314405,0.170038636219835,0.360343278273777,0.255370013890506,0.229558717758619,0.326961401287895,0.367913859127771,0.32386184771799,0.345202116565788,0.367913859127771,0.240228852182518,0.258469567460411,0.300823196734993,0.305621132440097,0.21719020119952,0.193077287202832,0.250898986606417,0.337304627290779,0.232658271328523,0.261569121030316,0.258469567460411,0.240228852182518,0.305621132440097,0.2719123470332,0.420937622826251,0.37858399355167,0.512468107636733,0.465316542657047,0.334531982141889,0.240228852182518,0.287380417162203,0.287380417162203,0.425735558531356,0.261569121030316,0.403023815969373,0.337304627290779,0.360343278273777,0.256771185325212,0.371013412697676,0.465316542657047,0.399924262399468,0.305621132440097,0.298050551586102,0.371013412697676,0.399924262399468,0.360343278273777,0.266040148314405,0.313191713294091,0.491127838788934,0.371013412697676,0.371013412697676,0.313191713294091,0.319063912012886,0.313191713294091,0.381683547121575,0.331432428571984,0.284280863592298,0.316291266863996,0.258469567460411,0.352445788998768,0.193077287202832,0.240228852182518,0.313191713294091,0.465316542657047,0.240228852182518,0.313191713294091,0.381683547121575,0.203747421626731,0.211318002480725,0.240228852182518,0.294950998016198,0.211318002480725,0.352772697419782,0.407494843253462,0.308720686010001,0.475659768659931,0.275011900603105,0.294950998016198,0.206520066775621,0.310697837758575,0.388815993377391,0.418508217395448,0.30292264661123,0.227987816280425,0.257680040298482,0.254496715010472,0.388815993377391,0.340390061776632
"Scrn3",0.0912035763894665,0.0471515649796857,0.0364814305557866,0.0547221458336799,0.0547221458336799,0.0836329955354723,0.0182407152778933,0,0.0364814305557866,0,0.0364814305557866,0,0.0547221458336799,0.0547221458336799,0,0,0.0182407152778933,0.0182407152778933,0.0364814305557866,0.0182407152778933,0.0547221458336799,0.0182407152778933,0.0182407152778933,0.0182407152778933,0.0364814305557866,0,0.0547221458336799,0.0182407152778933,0.0547221458336799,0.0364814305557866,0.0547221458336799,0.0364814305557866,0,0.0547221458336799,0.0182407152778933,0.0182407152778933,0,0.0182407152778933,0,0.0182407152778933,0.0547221458336799,0,0.0547221458336799,0.0182407152778933,0.0364814305557866,0.0364814305557866,0.0182407152778933,0.0364814305557866,0.0547221458336799,0.0182407152778933,0.0547221458336799,0.0182407152778933,0.0729628611115732,0.0182407152778933,0.0364814305557866,0.0182407152778933,0.0289108497017924,0,0.0547221458336799,0.0547221458336799,0.0182407152778933,0.0182407152778933,0.0547221458336799,0.0364814305557866,0.0364814305557866,0.0364814305557866,0.0364814305557866,0.0547221458336799,0.0182407152778933,0.0182407152778933,0.0364814305557866,0.0182407152778933,0.0729628611115732,0,0.0471515649796857,0.0182407152778933,0.0547221458336799,0.0182407152778933,0,0.0364814305557866,0.0182407152778933,0.0182407152778933,0.0182407152778933,0,0,0.0364814305557866,0.0182407152778933,0.10944429166736,0,0.0182407152778933,0.0182407152778933,0.0187337075827012,0.0187337075827012,0,0,0.0374674151654024,0.0187337075827012,0.0374674151654024,0.0187337075827012,0.0374674151654024
"Wipf1",0.344875208144773,0.424037176396156,0.439178338104145,0.384456192270465,0.345202116565788,0.313191713294091,0.392353681545474,0.266040148314405,0.33283360000669,0.287380417162203,0.32386184771799,0.532080296628811,0.413367041972257,0.358644896138577,0.355545342568672,0.342102562995883,0.366215476992572,0.371013412697676,0.319063912012886,0.37858399355167,0.37858399355167,0.447075827379154,0.454319499812133,0.250898986606417,0.255370013890506,0.313191713294091,0.32386184771799,0.200647868056826,0.279809836308209,0.37858399355167,0.360343278273777,0.410594396823367,0.465316542657047,0.565491871335213,0.284280863592298,0.357243724703872,0.352772697419782,0.120114426091259,0.311493331158892,0.425735558531356,0.396824708829563,0.373786057846566,0.352772697419782,0.360343278273777,0.447075827379154,0.340404180860684,0.26913970188431,0.313191713294091,0.303922750304897,0.21888858333472,0.200647868056826,0.26913970188431,0.174836571924939,0.37858399355167,0.284280863592298,0.360343278273777,0.440876720239344,0.293252615880998,0.311493331158892,0.37858399355167,0.413693950393272,0.316291266863996,0.301150105156007,0.355872250989687,0.32386184771799,0.38478310069148,0.339003009425978,0.316291266863996,0.392353681545474,0.526237795630537,0.287380417162203,0.417838069256347,0.247799433036512,0.366215476992572,0.130784560515158,0.305621132440097,0.319390820433901,0.360343278273777,0.305621132440097,0.264341766179206,0.355872250989687,0.37858399355167,0.26913970188431,0.345202116565788,0.326961401287895,0.305621132440097,0.37858399355167,0.355545342568672,0.32386184771799,0.421264531247266,0.523138242060632,0.296250752613081,0.231171141568435,0.391999318665401,0.346420968568908,0.332614870629287,0.287372264316539,0.348165252923978,0.424539124187724,0.340390061776632
"Itga4",0.54469421530854,0.525583978788507,0.402696907548358,0.568264516484103,0.615416081463789,0.764768265677855,0.5930015496023,0.545849984622614,0.650823249005885,0.4876138547725,0.643252668151891,0.662567646443475,0.527609269344721,0.627784598022887,0.293579524302013,0.589604785331902,0.572735543768193,0.670138227297469,0.544151602487415,0.549906581460174,0.466390805670738,0.491127838788934,0.560367027209094,0.451546854663243,0.536254113212406,0.787674221589775,0.583732586613107,0.786078836805132,0.678035716572478,0.524509715774816,0.5930015496023,0.553123354776115,0.679407190286662,0.606771237596104,0.673237780867374,0.575835097338098,0.53827940376862,0.633656796741682,0.747899024114146,0.673564689288389,0.390655299410275,0.5544948284903,0.395453235115379,0.481531967378726,0.628858861036578,0.734456244541357,0.688378942575362,0.552049091762424,0.603047564904691,0.666951151702049,0.675344167911414,0.70244584126966,0.436405692955255,0.559619672616418,0.407080412806932,0.651897512019576,0.710676254690815,0.582739420087242,0.582331415178401,0.614884431271223,0.637053561012081,0.635355178876882,0.665340291592365,0.679407190286662,0.588203613897196,0.635355178876882,0.670138227297469,0.536581021633421,0.596101103172205,0.599948011334786,0.505644881375415,0.425735558531356,0.577533479473297,0.542750431052709,0.584806849626797,0.632582533727991,0.605072855460905,0.559619672616418,0.431934665671165,0.544151602487415,0.49038649992139,0.679407190286662,0.694875260415665,0.566448914602868,0.451546854663243,0.624270614006453,0.544151602487415,0.515240752785623,0.507670171931629,0.582034204477907,0.533067037616986,0.696361006209572,0.548235629903032,0.535197085328861,0.541868979327011,0.457414673493791,0.556993730352292,0.45597563256085,0.504401564161608,0.685402489774216
"Nckap1",0.174836571924939,0.0364814305557866,0.120114426091259,0.0836329955354723,0.101873710813366,0.0912035763894665,0.065392280257579,0.0836329955354723,0.120114426091259,0.065392280257579,0.0912035763894665,0.0547221458336799,0.0289108497017924,0.0836329955354723,0.0836329955354723,0.076062414681478,0.065392280257579,0.149025275793051,0.0729628611115732,0.0912035763894665,0.0364814305557866,0.101873710813366,0.0364814305557866,0.0547221458336799,0.0729628611115732,0.0182407152778933,0.0729628611115732,0.130784560515158,0.120114426091259,0.130784560515158,0.138355141369152,0.101873710813366,0.221988136904624,0.127685006945253,0.0364814305557866,0.0547221458336799,0.0364814305557866,0.156595856647045,0.0912035763894665,0.0182407152778933,0.0364814305557866,0.065392280257579,0.120114426091259,0.101873710813366,0.0182407152778933,0.10944429166736,0.0836329955354723,0.0912035763894665,0.0912035763894665,0,0.0471515649796857,0.130784560515158,0.0364814305557866,0.10944429166736,0.0836329955354723,0.0836329955354723,0.0471515649796857,0.0364814305557866,0.0547221458336799,0.0836329955354723,0.065392280257579,0.0729628611115732,0.127685006945253,0.120114426091259,0.0836329955354723,0.10944429166736,0.0836329955354723,0.112543845237265,0.149025275793051,0.127685006945253,0.0729628611115732,0.138355141369152,0.0364814305557866,0.120114426091259,0.0729628611115732,0.10944429166736,0.0471515649796857,0.0364814305557866,0.0547221458336799,0.0729628611115732,0.16416643750104,0.0943031299593713,0.10944429166736,0.0912035763894665,0.188279351497728,0.10944429166736,0.0729628611115732,0.10944429166736,0.0729628611115732,0.120114426091259,0.0471515649796857,0.112402245496207,0.0936685379135061,0.0374674151654024,0.112402245496207,0.142094469514264,0.0671596391834595,0.0187337075827012,0.0936685379135061,0.0749348303308049
"Calcrl",0.460518606951943,0.521112951504418,0.399597353978453,0.515240752785623,0.615416081463789,0.475659768659931,0.572321113321663,0.550350709627225,0.569962898619303,0.519414569369218,0.660542355887261,0.425735558531356,0.424994219663811,0.410594396823367,0.539353666782311,0.49038649992139,0.55002380120621,0.363115923422667,0.60725410966632,0.577533479473297,0.562719226186323,0.353846960433473,0.640153114581986,0.529337349200441,0.486656811504845,0.552679226609064,0.44227789167405,0.468089187805937,0.454646408233148,0.49530165537253,0.505230450928885,0.477387848515652,0.55002380120621,0.638454732446786,0.534882639498222,0.466717714091753,0.577533479473297,0.533481468063516,0.473961386524732,0.279809836308209,0.449848472528044,0.347974761714678,0.500099591077634,0.329734046436785,0.630884151592792,0.553123354776115,0.371013412697676,0.452948026097949,0.389254127975569,0.515240752785623,0.405796461118263,0.618188726612679,0.488570898040154,0.287380417162203,0.491127838788934,0.507670171931629,0.539353666782311,0.555037441311424,0.720062437426045,0.394711896247834,0.475986677080946,0.513542370650424,0.688378942575362,0.714517147128264,0.535839682765876,0.763490329714317,0.576162005759112,0.567190253470412,0.460104176505413,0.570289807040317,0.489102548232721,0.523138242060632,0.624387833752489,0.497000037507729,0.726558755266348,0.581707296056893,0.395453235115379,0.670680840118594,0.686353652019148,0.489429456653735,0.467347848938392,0.410594396823367,0.541378957338525,0.530381914493611,0.258469567460411,0.408304623744693,0.347974761714678,0.480043273918505,0.598576537620601,0.513542370650424,0.563349361032963,0.492034507154928,0.500792607604189,0.429466733830803,0.454231348205781,0.464854120857392,0.602692468296066,0.492034507154928,0.466934148996206,0.466934148996206
"Slc43a1",0.0729628611115732,0.149025275793051,0.0729628611115732,0.0912035763894665,0.0364814305557866,0.0943031299593713,0.10944429166736,0.0729628611115732,0.0912035763894665,0.0547221458336799,0.138355141369152,0.120114426091259,0.0912035763894665,0.0912035763894665,0.0729628611115732,0.0547221458336799,0.156595856647045,0.0836329955354723,0.0547221458336799,0.130784560515158,0.120114426091259,0.0836329955354723,0.120114426091259,0.10944429166736,0.0547221458336799,0.138355141369152,0.0364814305557866,0.065392280257579,0.193077287202832,0.0729628611115732,0.127685006945253,0.0729628611115732,0.101873710813366,0.138355141369152,0.0547221458336799,0.10944429166736,0.0912035763894665,0.0836329955354723,0.16416643750104,0.0364814305557866,0.065392280257579,0.120114426091259,0.127685006945253,0.0943031299593713,0.185506706348838,0.10944429166736,0.10944429166736,0.10944429166736,0.0729628611115732,0.138355141369152,0.120114426091259,0.127685006945253,0.0729628611115732,0.0912035763894665,0.0364814305557866,0.174836571924939,0.193077287202832,0.0836329955354723,0.0182407152778933,0.10944429166736,0.101873710813366,0.138355141369152,0.0729628611115732,0.0729628611115732,0.0547221458336799,0.0729628611115732,0.130784560515158,0.16416643750104,0.138355141369152,0.0547221458336799,0.0729628611115732,0.0547221458336799,0.101873710813366,0.10944429166736,0.10944429166736,0.0729628611115732,0.21441755605063,0.127685006945253,0.167265991070945,0.0729628611115732,0.0547221458336799,0.0547221458336799,0.0912035763894665,0.0912035763894665,0.0729628611115732,0.0364814305557866,0.0836329955354723,0.0912035763894665,0.0547221458336799,0.0912035763894665,0.0912035763894665,0.112402245496207,0.112402245496207,0.0749348303308049,0.104627054348862,0.104627054348862,0.131135953078909,0.0562011227481037,0.123360761931563,0.0749348303308049
"Celf1",0.841787723626988,0.567190253470412,0.571661280754502,0.859701530483866,0.601973301891,0.651897512019576,0.811919830657541,0.707903609541925,0.612316527893884,0.553420565476609,0.603671684026199,0.638454732446786,0.696276431850371,0.548949538192519,0.740328443260152,0.785454717683624,0.754098131253956,0.674312043881065,0.622986662317783,0.562392317765308,0.693503786701481,0.700747459134461,0.638454732446786,0.701074367555475,0.703847012704365,0.514913844364608,0.573062452189207,0.670138227297469,0.71141759355836,0.641227377595677,0.784707363090947,0.6109450541797,0.651897512019576,0.633656796741682,0.630557243171778,0.741729614694858,0.688378942575362,0.632582533727991,0.622986662317783,0.617114463598988,0.66674146302707,0.659795001294584,0.626086215887688,0.825035701809315,0.591303167467101,0.663939120157659,0.782564852788697,0.559619672616418,0.65669544772468,0.422636004961451,0.601646393469985,0.772011938110835,0.588530522318211,0.609870791166009,0.735857415976063,0.837404218368413,0.524212505074323,0.582331415178401,0.671539398732174,0.562719226186323,0.664592936999689,0.61371769932859,0.699375985420276,0.680808361721368,0.669063964283778,0.713893028006756,0.638040302000256,0.544151602487415,0.746527550399962,0.715591410141955,0.601973301891,0.647099576314472,0.662567646443475,0.740328443260152,0.548949538192519,0.560367027209094,0.646352221721795,0.633656796741682,0.699375985420276,0.627457689601873,0.77788413682963,0.738630061124953,0.65946809287357,0.690404233131576,0.678035716572478,0.570289807040317,0.683049356677692,0.769239292961944,0.741729614694858,0.688378942575362,0.646025313300781,0.596325817720045,0.760337320105021,0.669852107479525,0.76208160446009,0.660302131615494,0.833527866080756,0.582519719780424,0.627762326093172,0.618242850590757
"Spi1",0.16416643750104,0.237129298612613,0.16416643750104,0.10944429166736,0.145925722223146,0.182407152778933,0.10944429166736,0.203747421626731,0.0836329955354723,0.174836571924939,0.156595856647045,0.203747421626731,0.156595856647045,0.0729628611115732,0.182407152778933,0.10944429166736,0.138355141369152,0.145925722223146,0.182407152778933,0.0547221458336799,0.127685006945253,0.101873710813366,0.0912035763894665,0.130784560515158,0.170365544640849,0.138355141369152,0.138355141369152,0.174836571924939,0.145925722223146,0.0729628611115732,0.101873710813366,0.138355141369152,0.127685006945253,0.120114426091259,0.156595856647045,0.138355141369152,0.120114426091259,0.21888858333472,0.182407152778933,0.127685006945253,0.21441755605063,0.145925722223146,0.120114426091259,0.145925722223146,0.16416643750104,0.138355141369152,0.174836571924939,0.287380417162203,0.156595856647045,0.156595856647045,0.120114426091259,0.10944429166736,0.120114426091259,0.0836329955354723,0.21888858333472,0.130784560515158,0.10944429166736,0.141454694939057,0.16416643750104,0.16416643750104,0.196176840772737,0.156595856647045,0.0471515649796857,0.0912035763894665,0.10944429166736,0.156595856647045,0.302521578870192,0.156595856647045,0.156595856647045,0.138355141369152,0.145925722223146,0.174836571924939,0.247799433036512,0.120114426091259,0.203747421626731,0.120114426091259,0.10944429166736,0.182407152778933,0.16416643750104,0.149025275793051,0.127685006945253,0.145925722223146,0.138355141369152,0.193077287202832,0.0836329955354723,0.138355141369152,0.101873710813366,0.138355141369152,0.0364814305557866,0.182407152778933,0.156595856647045,0.142094469514264,0.217029299845069,0.137166859871185,0.206070783409713,0.198295592262368,0.0749348303308049,0.15305298594962,0.112402245496207,0.171786693532321
"Phf21a",0.612643436314899,0.730732571849944,0.826734083944514,0.799434094352406,0.899083788563138,0.731275184671068,0.862269433861205,0.615416081463789,0.740328443260152,0.798897497256413,0.77961221668535,0.899072825934579,0.720389345847059,0.60474594703989,0.771597507664304,0.658096619159385,0.849445826506497,1.06634977963408,0.67121249031116,0.724860373131149,0.715888620842449,0.779582518964829,0.933533912837579,0.685279389005457,0.82772082493269,0.792277943944942,0.738215630678423,0.727959926701054,0.662567646443475,0.635355178876882,0.911441342493678,0.662894554864489,0.879757847642995,0.797823234242722,0.671539398732174,0.817138212534306,0.687637603707818,0.757827819670501,0.674936163002573,0.970337304910953,0.645283974433236,0.565491871335213,0.82536261023033,0.834007454098015,0.795383513239978,0.754104146979087,0.773086201124525,1.00140162754355,0.846258750911077,0.94655129933528,0.690404233131576,0.711090685137345,0.708977872555616,0.744799470544241,0.674194824135028,0.701821722148151,0.753029883965396,0.767423691080709,0.797735712217207,0.714844055549279,0.782267642088204,0.615089173042774,0.634940748430352,0.836780099246905,0.703847012704365,0.839645213324737,0.792277943944942,0.810518659222835,0.884555783348099,0.788763959928507,0.714523162853396,0.667581286548689,0.676634545137772,0.895558841918144,0.754728266100596,0.527609269344721,0.826763781665036,1.05429720886744,0.60751859218878,0.649124866870685,0.731356690971452,0.793352206958633,0.778211045250644,0.810851583368981,0.871445927921456,0.81296439595071,0.802323959247332,0.633656796741682,0.99743255273151,0.944618477708008,0.601973301891,0.722108529886465,0.654948890703005,0.782254352975733,0.705119106658833,0.828054237320987,0.860594042843309,0.833527866080756,0.722108529886465,0.745344215842836
"Plcb2",0.272239255454215,0.237129298612613,0.185506706348838,0.287380417162203,0.352772697419782,0.196176840772737,0.381683547121575,0.237129298612613,0.316291266863996,0.287380417162203,0.313191713294091,0.313191713294091,0.203747421626731,0.266040148314405,0.319390820433901,0.185506706348838,0.182407152778933,0.276710282738304,0.298050551586102,0.247799433036512,0.375484439981765,0.247799433036512,0.247799433036512,0.156595856647045,0.211318002480725,0.355545342568672,0.188606259918743,0.276710282738304,0.381683547121575,0.227860335623419,0.261569121030316,0.326961401287895,0.221988136904624,0.266040148314405,0.287380417162203,0.272239255454215,0.334531982141889,0.276710282738304,0.392353681545474,0.352772697419782,0.326961401287895,0.273610729168399,0.287380417162203,0.141454694939057,0.334531982141889,0.367913859127771,0.340404180860684,0.294950998016198,0.237129298612613,0.313191713294091,0.221988136904624,0.229558717758619,0.246101050901313,0.305621132440097,0.193077287202832,0.182407152778933,0.342102562995883,0.266040148314405,0.21888858333472,0.320762294148085,0.32386184771799,0.182407152778933,0.279482927887194,0.294950998016198,0.352772697419782,0.243328405752423,0.250898986606417,0.261569121030316,0.32386184771799,0.211318002480725,0.273610729168399,0.185506706348838,0.386154574405664,0.313191713294091,0.298050551586102,0.326961401287895,0.200647868056826,0.410594396823367,0.284280863592298,0.200647868056826,0.371013412697676,0.221988136904624,0.279809836308209,0.367913859127771,0.221988136904624,0.313191713294091,0.279809836308209,0.26913970188431,0.243328405752423,0.229558717758619,0.294950998016198,0.198295592262368,0.179561884679667,0.160828177096966,0.313881163046586,0.313881163046586,0.365490419935354,0.198295592262368,0.246721523863126,0.209254108697724
"Knl1",0.149025275793051,0.0836329955354723,0.185506706348838,0.264668674600221,0.250898986606417,0.101873710813366,0.254955583443976,0.182407152778933,0.149025275793051,0.120114426091259,0.156595856647045,0.200647868056826,0.225087690474529,0.167265991070945,0.256771185325212,0.185506706348838,0.174836571924939,0.221988136904624,0.16246805536584,0.138355141369152,0.149025275793051,0.349673143849877,0.145925722223146,0.215374599318285,0.174836571924939,0.221988136904624,0.138355141369152,0.206846975196636,0.185506706348838,0.185506706348838,0.203747421626731,0.120114426091259,0.120114426091259,0.156595856647045,0.266040148314405,0.243328405752423,0.10944429166736,0.170365544640849,0.221988136904624,0.10944429166736,0.258469567460411,0.15969541021695,0.149025275793051,0.27533880902412,0.298050551586102,0.167808603892069,0.257845448338903,0.0729628611115732,0.229558717758619,0.233732534342214,0.152124829362956,0.232658271328523,0.211318002480725,0.246101050901313,0.16246805536584,0.309677729277656,0.229558717758619,0.10944429166736,0.287380417162203,0.224760782053515,0.125986624810054,0.305621132440097,0.185506706348838,0.0943031299593713,0.156595856647045,0.138355141369152,0.308720686010001,0.120114426091259,0.120114426091259,0.171322587908504,0.21441755605063,0.229558717758619,0.167265991070945,0.185506706348838,0.16416643750104,0.227860335623419,0.156595856647045,0.141454694939057,0.167265991070945,0.141454694939057,0.149025275793051,0.167265991070945,0.206846975196636,0.296352169450903,0.209619620345526,0.184765367481293,0.238530470047318,0.348301670135693,0.174836571924939,0.283983652891805,0.203747421626731,0.0858933467661607,0.182745209967677,0.182745209967677,0.123360761931563,0.166859083889242,0.14812537630654,0.134319278366919,0.123360761931563,0.209254108697724
"B2m",1.79927415850544,1.80968156714515,1.928546621669,1.81046796008175,1.77033367558582,1.95610112406707,1.83254984287654,1.95959708292408,1.87457451557564,1.91736937426831,1.83627338025469,1.74640642295885,1.89164439602698,1.77059628902277,1.89051203060428,1.78492792537752,1.7626021841792,1.81286595759293,1.744031114531,2.04998713843227,1.70204284313984,1.75994675877634,1.68587197828478,1.93012552230238,1.7765119994792,1.86247690707669,1.83361902367355,1.97379052565107,1.58106115756223,1.6959883781315,1.78241763630856,1.78840993585832,1.72946873977146,1.80972031104832,1.95093491690544,1.93715519317985,1.87691285317535,1.80244051535713,1.91135047168428,1.80371812234754,1.74712429343233,1.68165091668692,1.92634437061584,1.98408043644073,1.73297856000599,1.79741967740779,1.73339102313749,1.94026952805642,1.81620128887684,1.84624614234323,1.79937257234895,1.7577133313684,2.02649552309619,1.74770966865067,1.88990280370831,1.68081751870299,1.99535519977175,1.87147042491487,1.94414435280686,1.72649736857615,1.78755760684515,1.75039423437546,1.84363569016999,2.00109051524317,1.88786882585862,1.77748714084564,1.80294812466513,1.86274138959915,1.66352783096762,1.85674541028338,1.87702768666743,1.71217636688844,1.7734484537957,1.77664660739149,1.80006964579063,1.85182684596669,1.77941451923827,1.76976703545944,1.9707567285572,2.00518323533894,1.8391777275626,1.97664243973895,1.85814918857766,2.03499026781239,1.71369632347174,1.77507541471882,1.83058132138292,1.81945680609594,1.79266599121439,1.98159838024341,1.79145541957261,1.94983413518671,1.82901401841595,1.82114117271351,1.90525152785138,1.91785936055263,1.85342517705447,1.81562673317054,1.97713729840611,1.95432738268952
"Slc28a2",0.0729628611115732,0.0912035763894665,0.0729628611115732,0.174836571924939,0.065392280257579,0.0836329955354723,0.145925722223146,0.0836329955354723,0.101873710813366,0.076062414681478,0.0547221458336799,0.101873710813366,0.145925722223146,0.10944429166736,0.0364814305557866,0.0729628611115732,0.0912035763894665,0.127685006945253,0.0547221458336799,0.101873710813366,0.185506706348838,0.127685006945253,0.145925722223146,0.101873710813366,0.101873710813366,0.156595856647045,0.185506706348838,0.127685006945253,0.156595856647045,0.127685006945253,0.127685006945253,0.0364814305557866,0.101873710813366,0.0364814305557866,0.0364814305557866,0.145925722223146,0.120114426091259,0.0912035763894665,0.112543845237265,0.0547221458336799,0.0912035763894665,0.0912035763894665,0.10944429166736,0.0547221458336799,0.0912035763894665,0.0182407152778933,0.138355141369152,0.120114426091259,0.138355141369152,0.0836329955354723,0.167265991070945,0.0182407152778933,0.0729628611115732,0.0912035763894665,0.0729628611115732,0.0729628611115732,0.0912035763894665,0.0547221458336799,0.0471515649796857,0.10944429166736,0.156595856647045,0.0729628611115732,0.0182407152778933,0.0836329955354723,0.0364814305557866,0.0836329955354723,0.0547221458336799,0.149025275793051,0.0729628611115732,0.0364814305557866,0.065392280257579,0.0364814305557866,0.101873710813366,0.065392280257579,0.138355141369152,0.0729628611115732,0.0182407152778933,0.101873710813366,0.138355141369152,0.101873710813366,0.130784560515158,0.0729628611115732,0.0912035763894665,0.0547221458336799,0.0836329955354723,0.120114426091259,0.0912035763894665,0.101873710813366,0.0729628611115732,0.0912035763894665,0.065392280257579,0.0749348303308049,0.0749348303308049,0.0562011227481037,0.0187337075827012,0.0187337075827012,0.0484259316007582,0.112402245496207,0.0562011227481037,0.0562011227481037
"Gatm",0.149025275793051,0.127685006945253,0.138355141369152,0.237129298612613,0.0912035763894665,0.196176840772737,0.185506706348838,0.0729628611115732,0.112543845237265,0.182407152778933,0.138355141369152,0.0547221458336799,0.138355141369152,0.0836329955354723,0.130784560515158,0.21441755605063,0.127685006945253,0.21441755605063,0.101873710813366,0.130784560515158,0.256771185325212,0.138355141369152,0.130784560515158,0.174836571924939,0.174836571924939,0.167265991070945,0.156595856647045,0.203747421626731,0.138355141369152,0.127685006945253,0.10944429166736,0.120114426091259,0.185506706348838,0.138355141369152,0.10944429166736,0.235430916477414,0.138355141369152,0.167265991070945,0.127685006945253,0.127685006945253,0.101873710813366,0.16416643750104,0.145925722223146,0.10944429166736,0.0912035763894665,0.0547221458336799,0.101873710813366,0.174836571924939,0.200647868056826,0.138355141369152,0.167265991070945,0.145925722223146,0.112543845237265,0.229558717758619,0.127685006945253,0.0364814305557866,0.138355141369152,0.174836571924939,0.185506706348838,0.193077287202832,0.120114426091259,0.127685006945253,0.156595856647045,0.16416643750104,0.221988136904624,0.16246805536584,0.101873710813366,0.203747421626731,0.065392280257579,0.0729628611115732,0.0364814305557866,0.101873710813366,0.167265991070945,0.112543845237265,0.120114426091259,0.0836329955354723,0.149025275793051,0.10944429166736,0.21441755605063,0.0912035763894665,0.0912035763894665,0.0729628611115732,0.138355141369152,0.101873710813366,0.185506706348838,0.138355141369152,0.279809836308209,0.235757824898428,0.193077287202832,0.107745909532161,0.130784560515158,0.209254108697724,0.0936685379135061,0.104627054348862,0.14986966066161,0.123360761931563,0.171786693532321,0.0749348303308049,0.15305298594962,0.209254108697724
"Dut",0.229558717758619,0.221988136904624,0.279809836308209,0.305621132440097,0.266040148314405,0.261569121030316,0.287380417162203,0.342102562995883,0.182407152778933,0.174836571924939,0.225087690474529,0.196176840772737,0.264341766179206,0.290153062311094,0.221988136904624,0.120114426091259,0.363442831843681,0.10944429166736,0.247799433036512,0.316291266863996,0.247799433036512,0.284280863592298,0.272239255454215,0.26913970188431,0.272239255454215,0.193077287202832,0.399924262399468,0.439178338104145,0.185506706348838,0.384456192270465,0.229558717758619,0.167265991070945,0.266040148314405,0.284280863592298,0.261569121030316,0.21441755605063,0.16416643750104,0.326961401287895,0.360343278273777,0.151797920941941,0.0729628611115732,0.287380417162203,0.331432428571984,0.16246805536584,0.266040148314405,0.149025275793051,0.193077287202832,0.127685006945253,0.287380417162203,0.21441755605063,0.264341766179206,0.211318002480725,0.240228852182518,0.294950998016198,0.363442831843681,0.371013412697676,0.2719123470332,0.193077287202832,0.331432428571984,0.363442831843681,0.240228852182518,0.266040148314405,0.371013412697676,0.371013412697676,0.313191713294091,0.167265991070945,0.258469567460411,0.345202116565788,0.211318002480725,0.255370013890506,0.182407152778933,0.276710282738304,0.250898986606417,0.21888858333472,0.371013412697676,0.290479970732108,0.360343278273777,0.32386184771799,0.287380417162203,0.240228852182518,0.293252615880998,0.167265991070945,0.156595856647045,0.221988136904624,0.308720686010001,0.235430916477414,0.396824708829563,0.258469567460411,0.167265991070945,0.275011900603105,0.240228852182518,0.198295592262368,0.284188939028529,0.224804490992415,0.249904849151137,0.276413747881183,0.246721523863126,0.402622091317012,0.243538198575116,0.217029299845069
