"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","gene_length"
"Rab44",0.169899053183548,0.301939553554288,0.32885624776795,0.221200063789255,0.187562140679144,0.245594973057255,0.240540810289974,0.0529892624867859,0.424737040082915,0.172420838129211,0.164011357351683,0.244750847116716,0.25232679482966,0.110177968924358,0.190083925624806,0.365860081764264,0.197649280461795,0.152235965687953,0.122797486528628,0.117753916637302,0.207747013120402,0.169054927243009,0.147192395796627,0.194293962451548,0.296895983662962,0.163167231411144,0.164855483292223,0.129529308301032,0.2043811022342,0.117753916637302,0.234663707334064,0.141304699964762,0.111866220805437,0.129529308301032,0.141304699964762,0.0471015666549208,0.0824277416461114,0.182518570787818,0.147192395796627,0.0647646541505161,0.194293962451548,0.135417004132897,0.182518570787818,0.111866220805437,0.141304699964762,0.111866220805437,0.123641612469167,0.129529308301032,0.117753916637302,0.117753916637302,0.153080091628493,0.147192395796627,0.0765400458142463,0.129529308301032,0.129529308301032,0.176630874955953,0.158967787460358,0.0883154374779765,0.141304699964762,0.182518570787818,0.0824277416461114,0.147192395796627,0.0706523499823812,0.305316057316446,0.182518570787818,0.129529308301032,0.241395529106469,0.111866220805437,0.188406266619683,0.135417004132897,0.147192395796627,0.0824277416461114,0.269989882325255,0.153080091628493,0.182518570787818,0.153080091628493,0.164855483292223,0.229620137442739,0.164855483292223,0.217844745779009,0.223732441610874,0.141304699964762,0.188406266619683,0.188222276124937,0.182150589798327,0.22291138433224,0.267154198370879,0.188222276124937,0.054645176939498,0.194293962451548,0.163935530818494,0.145720471838661,0.285369257350712,0.279297571024101,0.182150589798327,0.176078903471716,0.233324671136428,0.339143929414028,0.200365648778159,0.224652394084603,13921
"Atp8b4",0.0830724238553233,0.159767352270341,0.170449426075144,0.114549060992771,0.0913174163393967,0.122171554462255,0.129224463654777,0.0247349774522202,0.220853129501468,0.0861320041906423,0.0803240930272988,0.125542384304869,0.121549055447666,0.0589599454176922,0.0943769966747158,0.193369821221223,0.103555737680673,0.0748274313712499,0.0610857772311275,0.0549666165604894,0.102621989158789,0.0864432536979369,0.0687082707006118,0.0906949173248076,0.153648191599703,0.0836949228699125,0.0769532631846852,0.0604632782165384,0.102933238666084,0.0549666165604894,0.113304062963592,0.0659599398725873,0.052218285732465,0.0604632782165384,0.0659599398725873,0.0219866466241958,0.0384766315923426,0.0851982556687586,0.0687082707006118,0.0302316391082692,0.0906949173248076,0.0632116090445629,0.0851982556687586,0.052218285732465,0.0659599398725873,0.052218285732465,0.0577149473885139,0.0604632782165384,0.0549666165604894,0.0549666165604894,0.0714566015286363,0.0687082707006118,0.0357283007643181,0.0604632782165384,0.0604632782165384,0.0824499248407342,0.0742049323566608,0.0412249624203671,0.0659599398725873,0.0851982556687586,0.0384766315923426,0.0687082707006118,0.0329799699362937,0.146284032899886,0.0851982556687586,0.0604632782165384,0.112681563949003,0.052218285732465,0.0879465864967831,0.0632116090445629,0.0687082707006118,0.0384766315923426,0.129794047931739,0.0714566015286363,0.0851982556687586,0.0714566015286363,0.0769532631846852,0.107184902292954,0.0769532631846852,0.101688240636905,0.10443657146493,0.0659599398725873,0.0879465864967831,0.0878607011584073,0.0850264849920071,0.111818334707199,0.12470551132161,0.0878607011584073,0.0255079454976021,0.0906949173248076,0.0765238364928064,0.0680211879936057,0.133208159820811,0.130373943654411,0.0850264849920071,0.0821922688256069,0.110855406544007,0.162192273593609,0.0935291334912078,0.104865998156809,179695
"Mpo",0.0830724238553233,0.159767352270341,0.170449426075144,0.114549060992771,0.0913174163393967,0.122171554462255,0.129224463654777,0.0247349774522202,0.220853129501468,0.0861320041906423,0.0803240930272988,0.125542384304869,0.121549055447666,0.0589599454176922,0.0943769966747158,0.193369821221223,0.103555737680673,0.0748274313712499,0.0610857772311275,0.0549666165604894,0.102621989158789,0.0864432536979369,0.0687082707006118,0.0906949173248076,0.153648191599703,0.0836949228699125,0.0769532631846852,0.0604632782165384,0.102933238666084,0.0549666165604894,0.113304062963592,0.0659599398725873,0.052218285732465,0.0604632782165384,0.0659599398725873,0.0219866466241958,0.0384766315923426,0.0851982556687586,0.0687082707006118,0.0302316391082692,0.0906949173248076,0.0632116090445629,0.0851982556687586,0.052218285732465,0.0659599398725873,0.052218285732465,0.0577149473885139,0.0604632782165384,0.0549666165604894,0.0549666165604894,0.0714566015286363,0.0687082707006118,0.0357283007643181,0.0604632782165384,0.0604632782165384,0.0824499248407342,0.0742049323566608,0.0412249624203671,0.0659599398725873,0.0851982556687586,0.0384766315923426,0.0687082707006118,0.0329799699362937,0.146284032899886,0.0851982556687586,0.0604632782165384,0.112681563949003,0.052218285732465,0.0879465864967831,0.0632116090445629,0.0687082707006118,0.0384766315923426,0.129794047931739,0.0714566015286363,0.0851982556687586,0.0714566015286363,0.0769532631846852,0.107184902292954,0.0769532631846852,0.101688240636905,0.10443657146493,0.0659599398725873,0.0879465864967831,0.0878607011584073,0.0850264849920071,0.111818334707199,0.12470551132161,0.0878607011584073,0.0255079454976021,0.0906949173248076,0.0765238364928064,0.0680211879936057,0.133208159820811,0.130373943654411,0.0850264849920071,0.0821922688256069,0.110855406544007,0.162192273593609,0.0935291334912078,0.104865998156809,10629
